OBJECTID,tract,pop2010,California_County,ZIP,City,Longitude,Latitude,CIscore,CIscoreP,CES_3_0_Percentile_Range,ozone,ozoneP,pm,pmP,diesel,dieselP,drink,drinkP,pest,pestP,RSEIhaz,RSEIhazP,traffic,trafficP,cleanups,cleanupsP,gwthreats,gwthreatsP,haz,hazP,iwb,iwbP,swis,swisP,Pollution,PollutionScore,PollutionP,asthma,asthmaP,lbw,lbwP,cvd,cvdP,edu,eduP,ling,lingP,pov,povP,unemp,unempP,housingB,housingBP,PopChar,PopCharScore,PopCharP,Children_under10_pct,Pop_11_64_years_pct,Elderly_over_65_pct,Hispanic_pct,White_pct,African_American_pct,Native_American_pct,Asian_American_pct,Other_pct,OBJECTID_1,CIdecile,CIvigintile,tract_text,tract_id,OBJECTID_12,tract_1,Year_,City_1,LACity,Community_Name,SPA,SD,CD,DemogSurvCt,YouthSurvCt,SheltHmisCt,ShelterCountAny,StreetCountAny,totStreetSingAdult,totStreetFamHH,totStreetFamMem,totCars,totVans,totCampers,totTents,totMakeshift,totCarPeople,totVanPeople,totCamperPeople,totTentPeople,totMakeshiftPeople,FamCarHH,FamVanHH,FamCamperHH,FamTentHH,FamMakeshiftHH,FamCarPeople,FamVanPeople,FamCamperPeople,FamTentPeople,FamMakeshiftPeople,IndCarPeople,IndVanPeople,IndCamperPeople,IndTentPeople,IndMakeshiftPeople,totESAdultSingAdult,totESAdultFamHH,totESAdultFamMem,totESYouthSingYouth,totESYouthFamHH,totESYouthFamMem,totESYouthUnaccYouth,totTHAdultSingAdult,totTHAdultFamHH,totTHAdultFamMem,totTHYouthSingYouth,totTHYouthFamHH,totTHYouthFamMem,totTHYouthUnaccYouth,totSHAdultSingAdult,totSHAdultFamHH,totSHAdultFamMem,totSHYouthSingYouth,totSHYouthFamHH,totSHYouthFamMem,totSHYouthUnaccYouth,totUnsheltPeople,totESPeople,totTHPeople,totSHPeople,totSheltPeople,totPeople,tract_id_1,Shape_Length,Shape_Area
2236,6037543400.000000000000000,4090,Los Angeles,90746,Carson,-118.268721499999998,33.852624700000000,60.100000000000001,96,95-100% (highest scores),0.042000000000000,32,12.050000000000001,82,27.109999999999999,80,249.650000000000006,25,0.058000000000000,17,7947.750000000000000,90,1988.920000000000073,91,65.349999999999994,98,61.000000000000000,93,0.740000000000000,83,14,94,25.300000000000001,99,70.859999999999999,8.730000000000000,99,93.650000000000006,91,5.250000000000000,59,9.430000000000000,68,28.800000000000001,75,9.100000000000000,56,32.600000000000001,49,12.199999999999999,71,17.800000000000001,49,66.390000000000001,6.890000000000000,75,13.199999999999999,73.700000000000003,13.100000000000000,56.200000000000003,5.900000000000000,17.199999999999999,0.200000000000000,18.199999999999999,2.300000000000000,269,10,20,6037543400,543400,1635,543400,2019,Carson,2,Carson,8,2,0,0,0,0,0,1,3,0,0,4,2,13,1,4,8,3,26.030999999999999,1,5,1,0,0.000000000000000,0,0,2,0,0.000000000000000,0,0,6,3,26.030999999999999,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.991999999999997,0,0,0,0,46.991999999999997,543400,8242.421123196521876,3112099.414450026582927
2237,6037543304.000000000000000,6061,Los Angeles,90746,Carson,-118.241356199999998,33.852248099999997,36.880000000000003,72,70-75%,0.042000000000000,32,12.050000000000001,82,29.270000000000000,84,182.060000000000002,14,0.363000000000000,30,7818.899999999999636,90,494.750000000000000,30,7.650000000000000,54,15.750000000000000,63,1.580000000000000,90,0,0,0.900000000000000,24,49.850000000000001,6.140000000000000,72,90.870000000000005,90,6.890000000000000,89,9.140000000000001,65,9.000000000000000,36,2.000000000000000,14,16.600000000000001,19,17.100000000000001,91,10.000000000000000,12,57.920000000000002,6.010000000000000,62,9.300000000000001,71.799999999999997,18.899999999999999,6.400000000000000,1.600000000000000,87.099999999999994,0.100000000000000,2.500000000000000,2.400000000000000,2154,8,15,6037543304,543304,1630,543304,2019,Carson,2,Carson,8,2,0,0,0,0,0,1,0,0,0,0,0,6,0,0,0,0,12.013999999999999,0,0,0,0,0.000000000000000,0,0,0,0,0.000000000000000,0,0,0,0,12.013999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.013999999999999,0,0,0,0,12.013999999999999,543304,5089.292435433964783,1616602.315485923085362
2238,6037543201.000000000000000,3607,Los Angeles,90220,Compton,-118.234714199999999,33.884910699999999,56.240000000000002,94,90-95%,0.042000000000000,32,12.050000000000001,82,35.920000000000002,90,444.120000000000005,46,0.052000000000000,16,6415.250000000000000,86,586.350000000000023,40,1.100000000000000,19,3.000000000000000,22,0.220000000000000,63,6,63,2.250000000000000,53,51.920000000000002,6.400000000000000,77,110.810000000000002,95,10.560000000000000,100,12.820000000000000,92,27.399999999999999,73,4.700000000000000,35,57.200000000000003,82,17.199999999999999,91,30.800000000000001,89,84.790000000000006,8.789999999999999,97,16.300000000000001,74.700000000000003,9.000000000000000,59.000000000000000,1.000000000000000,38.000000000000000,0.000000000000000,0.600000000000000,1.400000000000000,647,10,19,6037543201,543201,1628,543201,2019,Compton,2,Compton,6,2,0,0,0,0,0,1,0,0,0,1,0,1,0,2,1,0,1.844000000000000,0,2,0,0,0.069000000000000,0,0,0,0,0.258000000000000,0,0,1,0,1.586000000000000,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.646000000000000,0,0,0,0,5.646000000000000,543201,4073.052424268433242,1010148.581812052056193
2239,6037203720.000000000000000,4001,Los Angeles,90033,Los Angeles,-118.203150100000002,34.046893500000003,47.399999999999999,86,85-90%,0.046000000000000,53,12.890000000000001,93,32.430000000000000,88,225.830000000000013,19,0.000000000000000,0,8584.209999999999127,91,892.519999999999982,62,2.750000000000000,31,0.300000000000000,2,0.000000000000000,0,7,72,0.000000000000000,0,45.740000000000002,5.630000000000000,61,87.769999999999996,88,4.640000000000000,42,9.630000000000001,71,62.799999999999997,99,33.200000000000003,96,88.200000000000003,100,15.000000000000000,84,37.200000000000003,96,81.140000000000001,8.410000000000000,94,18.100000000000001,74.299999999999997,7.600000000000000,96.700000000000003,1.000000000000000,0.700000000000000,0.000000000000000,1.000000000000000,0.600000000000000,888,9,18,6037203720,203720,514,203720,2019,Los Angeles,1,Boyle Heights,4,1,14,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0.000000000000000,0,0,0,0,0.000000000000000,0,0,0,0,0.000000000000000,0,0,1,0,0.000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.427000000000000,0,0,0,0,2.427000000000000,203720,2427.946654082525129,321081.162543455895502
2240,6037204120.000000000000000,2650,Los Angeles,90063,Los Angeles,-118.201167999999996,34.033890499999998,45.340000000000003,83,80-85%,0.046000000000000,53,12.890000000000001,93,56.350000000000001,97,225.830000000000013,19,0.000000000000000,0,13997.090000000000146,96,1126.930000000000064,73,1.500000000000000,22,0.000000000000000,0,0.000000000000000,0,7,72,0.000000000000000,0,47.289999999999999,5.820000000000000,65,45.780000000000001,51,6.330000000000000,82,8.680000000000000,59,56.399999999999999,97,20.500000000000000,85,67.099999999999994,91,17.300000000000001,91,21.800000000000001,66,75.069999999999993,7.780000000000000,87,16.899999999999999,74.599999999999994,8.500000000000000,97.700000000000003,0.900000000000000,0.100000000000000,0.200000000000000,0.900000000000000,0.200000000000000,1304,9,17,6037204120,204120,518,204120,2019,Los Angeles,1,Boyle Heights,4,1,14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.000000000000000,0,0,0,0,0.000000000000000,0,0,0,0,0.000000000000000,0,0,0,0,0.000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000000000,0,0,0,0,0.000000000000000,204120,2124.518268506973072,262521.939427350996993
2241,6037204200.000000000000000,3303,Los Angeles,90033,Los Angeles,-118.205075699999995,34.043619499999998,53.189999999999998,92,90-95%,0.046000000000000,53,12.890000000000001,93,39.820000000000000,93,468.790000000000020,48,0.000000000000000,0,9374.540000000000873,93,872.039999999999964,61,1.000000000000000,18,1.500000000000000,9,0.000000000000000,0,7,72,0.000000000000000,0,48.549999999999997,5.980000000000000,69,81.700000000000003,86,7.620000000000000,95,9.100000000000000,64,56.100000000000001,97,32.700000000000003,96,61.700000000000003,86,13.000000000000000,76,34.399999999999999,94,85.769999999999996,8.890000000000001,97,17.500000000000000,75.099999999999994,7.400000000000000,94.000000000000000,1.500000000000000,0.500000000000000,0.000000000000000,3.500000000000000,0.500000000000000,481,10,19,6037204200,204200,519,204200,2019,Los Angeles,1,Boyle Heights,4,1,14,0,0,0,0,1,31,0,0,0,0,0,0,0,0,0,0.000000000000000,0,0,0,0,0.000000000000000,0,0,0,0,0.000000000000000,0,0,0,0,0.000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.000000000000000,0,0,0,0,31.000000000000000,204200,2323.702339573871086,301076.555628384288866
2242,6037204600.000000000000000,4101,Los Angeles,90023,Los Angeles,-118.215829700000000,34.036641400000001,73.129999999999995,100,95-100% (highest scores),0.046000000000000,53,12.890000000000001,93,54.189999999999998,96,664.070000000000050,79,0.000000000000000,0,10365.370000000000800,94,2937.840000000000146,97,3.750000000000000,36,8.300000000000001,43,1.700000000000000,91,7,72,4.550000000000000,70,69.560000000000002,8.570000000000000,99,73.069999999999993,81,5.810000000000000,73,9.250000000000000,66,53.399999999999999,96,24.899999999999999,90,71.000000000000000,94,14.900000000000000,84,33.700000000000003,93,82.299999999999997,8.529999999999999,95,16.800000000000001,74.000000000000000,9.199999999999999,96.299999999999997,1.800000000000000,0.400000000000000,0.200000000000000,1.100000000000000,0.200000000000000,94,10,20,6037204600,204600,523,204600,2019,Los Angeles,1,Boyle Heights,4,1,14,5,0,0,0,1,18,0,0,2,4,5,5,8,3,7,9.788000000000000,7,15,0,0,0.159000000000000,0,0,0,0,0.567000000000000,0,1,3,6,9.220000000000001,6,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.085000000000001,0,0,0,0,59.085000000000001,204600,3723.425270855959752,584335.338104370515794
2243,6037203900.000000000000000,2944,Los Angeles,90063,Los Angeles,-118.194484399999993,34.033378200000001,44.729999999999997,82,80-85%,0.046000000000000,53,12.890000000000001,93,52.130000000000003,96,525.480000000000018,55,0.000000000000000,0,16557.200000000000728,97,1941.029999999999973,90,1.500000000000000,22,0.750000000000000,4,0.000000000000000,0,0,0,0.200000000000000,9,48.520000000000003,5.980000000000000,68,48.500000000000000,54,4.740000000000000,45,9.539999999999999,69,52.000000000000000,95,22.000000000000000,87,62.100000000000001,86,16.800000000000001,90,27.199999999999999,82,72.170000000000002,7.480000000000000,83,16.199999999999999,74.799999999999997,9.000000000000000,97.299999999999997,1.200000000000000,0.400000000000000,0.100000000000000,0.700000000000000,0.200000000000000,1303,9,17,6037203900,203900,516,203900,2019,Los Angeles,1,Boyle Heights,4,1,14,0,0,0,0,1,5,0,0,0,7,7,0,1,0,12,13.702999999999999,0,2,0,0,0.223000000000000,0,0,0,1,0.794000000000000,0,0,0,11,12.909000000000001,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.484000000000002,0,0,0,0,32.484000000000002,203900,3740.273384210960103,450111.520191559626255
2244,6037204700.000000000000000,4972,Los Angeles,90023,Los Angeles,-118.212451500000000,34.030982100000003,62.820000000000000,97,95-100% (highest scores),0.046000000000000,53,12.890000000000001,93,43.439999999999998,95,579.720000000000027,61,0.000000000000000,0,13177.760000000000218,96,2876.639999999999873,97,5.550000000000000,46,1.050000000000000,6,4.130000000000000,96,7,72,4.500000000000000,70,66.379999999999995,8.180000000000000,97,58.020000000000003,67,6.420000000000000,84,8.570000000000000,58,55.299999999999997,97,26.000000000000000,91,58.399999999999999,83,7.200000000000000,31,33.000000000000000,93,74.090000000000003,7.680000000000000,86,16.199999999999999,74.799999999999997,9.000000000000000,97.200000000000003,1.500000000000000,0.200000000000000,0.000000000000000,0.900000000000000,0.200000000000000,95,10,20,6037204700,204700,524,204700,2019,Los Angeles,1,Boyle Heights,4,1,14,0,0,0,0,1,7,0,0,0,3,5,0,1,0,5,9.788000000000000,0,2,0,0,0.159000000000000,0,0,0,0,0.567000000000000,0,0,0,5,9.220000000000001,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.763999999999999,0,0,0,0,23.763999999999999,204700,4063.253783208087043,1009648.606931669288315
2245,6037204820.000000000000000,2274,Los Angeles,90023,Los Angeles,-118.205841199999995,34.023816099999998,68.469999999999999,99,95-100% (highest scores),0.046000000000000,53,12.890000000000001,93,52.090000000000003,96,664.070000000000050,79,0.000000000000000,0,20285.509999999998399,98,3666.719999999999800,99,18.000000000000000,82,9.000000000000000,46,3.750000000000000,95,7,72,2.000000000000000,50,72.290000000000006,8.900000000000000,99,68.739999999999995,78,5.710000000000000,71,10.400000000000000,78,58.399999999999999,98,25.000000000000000,90,50.700000000000003,74,6.100000000000000,21,26.899999999999999,81,74.150000000000006,7.690000000000000,86,16.800000000000001,71.599999999999994,11.600000000000000,97.900000000000006,0.800000000000000,0.000000000000000,0.300000000000000,0.900000000000000,0.100000000000000,97,10,20,6037204820,204820,526,204820,2019,Los Angeles,1,Boyle Heights,4,1,14,0,0,0,0,1,0,0,0,0,1,1,0,0,0,2,1.958000000000000,0,0,0,0,0.032000000000000,0,0,0,0,0.113000000000000,0,0,0,2,1.844000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.659000000000000,0,0,0,0,3.659000000000000,204820,2543.816290108195972,319311.998971973604057
2246,6037204910.000000000000000,3105,Los Angeles,90023,Los Angeles,-118.195570099999998,34.024882800000000,60.119999999999997,96,95-100% (highest scores),0.046000000000000,53,12.890000000000001,93,56.520000000000003,97,637.259999999999991,72,0.000000000000000,0,23176.700000000000728,98,4101.430000000000291,100,8.750000000000000,57,4.500000000000000,29,0.260000000000000,67,7,72,0.500000000000000,20,65.109999999999999,8.020000000000000,96,60.770000000000003,70,4.560000000000000,40,9.330000000000000,67,55.700000000000003,97,33.299999999999997,96,70.500000000000000,93,8.500000000000000,43,40.299999999999997,98,72.280000000000001,7.500000000000000,83,18.300000000000001,73.900000000000006,7.800000000000000,96.599999999999994,1.500000000000000,0.300000000000000,0.300000000000000,0.700000000000000,0.500000000000000,98,10,20,6037204910,204910,527,204910,2019,Los Angeles,1,Boyle Heights,4,1,14,0,0,0,0,1,2,0,0,1,8,5,0,0,1,14,9.788000000000000,0,0,0,0,0.159000000000000,0,0,0,1,0.567000000000000,0,0,1,13,9.220000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.824999999999999,0,0,0,0,26.824999999999999,204910,2931.430122916831351,515336.033283055177890
2247,6037205110.000000000000000,3766,Los Angeles,90023,Los Angeles,-118.214298499999998,34.024505900000001,69.849999999999994,99,95-100% (highest scores),0.046000000000000,53,12.890000000000001,93,42.820000000000000,95,664.070000000000050,79,0.000000000000000,0,14659.829999999999927,96,974.299999999999955,66,20.149999999999999,84,4.750000000000000,29,9.060000000000000,99,7,72,8.100000000000000,86,70.489999999999995,8.680000000000000,99,68.739999999999995,78,5.450000000000000,65,10.400000000000000,78,70.200000000000003,100,42.700000000000003,99,78.799999999999997,98,5.500000000000000,17,37.000000000000000,96,77.579999999999998,8.050000000000001,90,20.399999999999999,76.200000000000003,3.400000000000000,98.500000000000000,1.100000000000000,0.100000000000000,0.100000000000000,0.100000000000000,0.200000000000000,100,10,20,6037205110,205110,529,205110,2019,Los Angeles,1,Boyle Heights,4,1,14,0,0,0,0,1,0,0,0,0,3,0,0,0,0,5,0.000000000000000,0,0,0,0,0.000000000000000,0,0,0,0,0.000000000000000,0,0,0,5,0.000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.104000000000000,0,0,0,0,5.104000000000000,205110,2811.559473538452039,282681.106190603924915
2248,6037204810.000000000000000,4478,Los Angeles,90023,Los Angeles,-118.203001799999996,34.028555300000001,58.380000000000003,96,95-100% (highest scores),0.046000000000000,53,12.890000000000001,93,55.439999999999998,97,534.700000000000045,56,0.000000000000000,0,17201.939999999998690,97,3462.769999999999982,99,7.950000000000000,55,1.800000000000000,9,1.060000000000000,87,7,72,0.000000000000000,0,61.979999999999997,7.630000000000000,94,48.119999999999997,54,7.840000000000000,96,7.630000000000000,46,53.000000000000000,96,24.699999999999999,90,68.099999999999994,92,8.900000000000000,47,29.899999999999999,88,73.739999999999995,7.650000000000000,85,16.300000000000001,75.799999999999997,7.900000000000000,97.599999999999994,1.300000000000000,0.000000000000000,0.100000000000000,0.500000000000000,0.400000000000000,96,10,20,6037204810,204810,525,204810,2019,Los Angeles,1,Boyle Heights,4,1,14,5,0,0,0,1,1,0,0,1,0,3,0,1,1,0,5.873000000000000,0,2,0,0,0.095000000000000,0,0,0,0,0.340000000000000,0,0,1,0,5.532000000000000,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.173000000000000,0,0,0,0,10.173000000000000,204810,3706.270142878194747,770331.950872933259234
2249,6037124102.000000000000000,3549,Los Angeles,91601,North Hollywood,-118.383398799999995,34.175782400000003,37.259999999999998,72,70-75%,0.053000000000000,74,12.050000000000001,82,28.489999999999998,82,618.049999999999955,70,0.023000000000000,12,1276.309999999999945,63,1320.140000000000100,79,12.100000000000000,70,6.000000000000000,36,0.120000000000000,49,0,0,0.200000000000000,9,54.859999999999999,6.760000000000000,83,55.109999999999999,63,4.010000000000000,26,8.600000000000000,58,20.899999999999999,64,19.000000000000000,83,46.500000000000000,69,4.700000000000000,10,20.199999999999999,60,53.170000000000002,5.510000000000000,54,12.400000000000000,80.900000000000006,6.700000000000000,53.200000000000003,31.600000000000001,5.600000000000000,0.100000000000000,6.300000000000000,3.100000000000000,2058,8,15,6037124102,124102,192,124102,2019,Los Angeles,1,North Hollywood,2,3,2,11,0,0,0,1,1,0,0,1,1,5,1,0,1,2,8.470000000000001,1,0,0,0,0.025000000000000,0,0,0,0,0.064000000000000,0,0,1,2,8.406000000000001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.667999999999999,0,0,0,0,13.667999999999999,124102,3222.764683007467283,649138.190064963186160
2250,6037320000.000000000000000,0,Los Angeles,91608,Universal City,-118.350932799999995,34.138760900000001,,,,0.053000000000000,74,12.050000000000001,82,20.949999999999999,64,,,0.000000000000000,0,1597.859999999999900,65,3359.090000000000146,98,30.000000000000000,90,15.000000000000000,61,1.010000000000000,87,6,63,2.000000000000000,50,66.090000000000003,8.140000000000001,97,0.000000000000000,0,,,0.000000000000000,0,,,,,,,,,,,,,,0.000000000000000,100.000000000000000,0.000000000000000,,,,,,,7947,,,6037320000,320000,1015,320000,2019,Unincorporated,2,Unincorporated Universal City,2,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.000000000000000,0,0,0,0,0.000000000000000,0,0,0,0,0.000000000000000,0,0,0,0,0.000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.000000000000000,0,0,0,0,1.000000000000000,320000,5256.350207569346821,1244275.251072993502021
2251,6037206200.000000000000000,3386,Los Angeles,90012,Los Angeles,-118.241597799999994,34.046993999999998,65.260000000000005,98,95-100% (highest scores),0.046000000000000,53,12.890000000000001,93,62.680000000000000,98,664.070000000000050,79,0.000000000000000,0,6342.829999999999927,86,614.690000000000055,43,36.549999999999997,93,31.850000000000001,83,3.640000000000000,95,7,72,11.600000000000000,92,72.000000000000000,8.869999999999999,99,67.730000000000004,77,8.859999999999999,99,4.180000000000000,6,26.000000000000000,71,32.399999999999999,96,72.200000000000003,94,15.400000000000000,86,20.199999999999999,60,70.959999999999994,7.360000000000000,81,3.100000000000000,71.299999999999997,25.600000000000001,19.500000000000000,12.199999999999999,25.899999999999999,0.400000000000000,39.700000000000003,2.200000000000000,105,10,20,6037206200,206200,536,206200,2019,Los Angeles,1,Little Tokyo/Skid Row,4,1,14,190,1,0,1,1,276,1,2,5,2,0,164,76,7,3,0.000000000000000,218,142,0,0,0.000000000000000,2,2,0,0,0.000000000000000,9,9,7,3,0.000000000000000,209,133,35,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,650.360000000000014,35,20,0,55,705.360000000000014,206200,3556.912316709750939,578700.726898912573233
2252,6037207900.000000000000000,4163,Los Angeles,90015,Los Angeles,-118.260167800000005,34.040527599999997,35.329999999999998,69,65-70%,0.046000000000000,53,12.890000000000001,93,57.969999999999999,97,664.070000000000050,79,0.000000000000000,0,5062.279999999999745,80,648.830000000000041,46,23.000000000000000,86,9.500000000000000,47,5.710000000000000,98,0,0,0.000000000000000,0,58.060000000000002,7.150000000000000,89,78.810000000000002,84,3.080000000000000,10,8.430000000000000,56,5.300000000000000,21,13.100000000000000,70,37.399999999999999,56,4.800000000000000,11,22.399999999999999,68,47.630000000000003,4.940000000000000,46,4.700000000000000,87.200000000000003,8.100000000000000,24.000000000000000,27.800000000000001,7.700000000000000,0.200000000000000,37.600000000000001,2.700000000000000,2476,7,14,6037207900,207900,547,207900,2019,Los Angeles,1,Fashion District/Historic Core/Other,4,1,14,0,0,0,0,1,62,0,0,0,0,0,0,20,0,0,0.000000000000000,0,37,0,0,0.000000000000000,0,1,0,0,0.000000000000000,0,2,0,0,0.000000000000000,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.456000000000003,0,0,0,0,99.456000000000003,207900,3913.373331884457457,901838.926886140252464
2253,6037217200.000000000000000,3905,Los Angeles,90019,Los Angeles,-118.342459399999996,34.049584000000003,45.820000000000000,84,80-85%,0.048000000000000,61,12.470000000000001,84,29.410000000000000,84,664.070000000000050,79,0.000000000000000,0,2271.929999999999836,69,939.320000000000050,65,0.000000000000000,0,15.500000000000000,62,0.100000000000000,43,9,81,3.000000000000000,62,58.600000000000001,7.220000000000000,90,66.409999999999997,75,5.930000000000000,75,8.609999999999999,58,14.100000000000000,50,10.199999999999999,60,40.799999999999997,61,5.600000000000000,17,24.800000000000001,76,61.210000000000001,6.350000000000000,67,11.100000000000000,79.000000000000000,9.900000000000000,40.899999999999999,17.300000000000001,29.500000000000000,0.100000000000000,8.300000000000001,3.900000000000000,1316,9,17,6037217200,217200,647,217200,2019,Los Angeles,1,Mid-city,4,2,10,0,0,0,0,1,9,0,0,2,0,3,1,1,3,0,5.873000000000000,1,2,0,0,0.095000000000000,0,0,0,0,0.340000000000000,0,0,3,0,5.532000000000000,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.931000000000001,0,0,0,0,20.931000000000001,217200,4573.082860175738460,921459.935302745900117
2254,6037217100.000000000000000,5374,Los Angeles,90019,Los Angeles,-118.354529600000006,34.048965799999998,38.079999999999998,73,70-75%,0.048000000000000,61,12.050000000000001,82,29.300000000000001,84,664.070000000000050,79,0.000000000000000,0,2067.679999999999836,68,789.210000000000036,56,0.000000000000000,0,18.000000000000000,68,0.040000000000000,19,9,81,7.000000000000000,83,57.570000000000000,7.090000000000000,88,66.409999999999997,75,4.210000000000000,31,8.609999999999999,58,12.800000000000001,47,5.800000000000000,41,27.800000000000001,41,8.300000000000001,41,23.600000000000001,72,51.780000000000001,5.370000000000000,53,11.199999999999999,78.099999999999994,10.699999999999999,37.899999999999999,20.000000000000000,33.200000000000003,0.400000000000000,4.600000000000000,4.000000000000000,2101,8,15,6037217100,217100,646,217100,2019,Los Angeles,1,Mid-city,4,2,10,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0.000000000000000,0,0,0,0,0.000000000000000,0,0,0,0,0.000000000000000,0,0,0,0,0.000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.000000000000000,0,0,0,0,3.000000000000000,217100,3934.610246283350534,900540.248035515309311
2255,6037218210.000000000000000,4457,Los Angeles,90019,Los Angeles,-118.342305600000003,34.042790699999998,53.229999999999997,92,90-95%,0.048000000000000,61,12.470000000000001,84,29.320000000000000,84,664.070000000000050,79,0.000000000000000,0,2298.000000000000000,69,1188.750000000000000,75,0.600000000000000,9,9.800000000000001,48,0.100000000000000,43,9,81,1.000000000000000,33,57.259999999999998,7.050000000000000,87,59.289999999999999,68,5.970000000000000,76,7.470000000000000,43,44.299999999999997,91,22.800000000000001,88,62.799999999999997,87,9.500000000000000,52,39.899999999999999,98,72.780000000000001,7.550000000000000,84,15.000000000000000,76.200000000000003,8.800000000000001,71.400000000000006,3.200000000000000,22.500000000000000,0.000000000000000,1.000000000000000,1.800000000000000,496,10,19,6037218210,218210,650,218210,2019,Los Angeles,1,St Elmo Village,4,2,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.000000000000000,0,0,0,0,0.000000000000000,0,0,0,0,0.000000000000000,0,0,0,0,0.000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000000000,0,0,0,0,0.000000000000000,218210,2673.034204497746941,390263.816491756297182
2256,6037218110.000000000000000,3453,Los Angeles,90019,Los Angeles,-118.327553100000003,34.044325399999998,34.700000000000003,68,65-70%,0.048000000000000,61,12.890000000000001,93,29.760000000000002,85,664.070000000000050,79,0.000000000000000,0,2502.210000000000036,71,1044.970000000000027,70,4.500000000000000,42,0.000000000000000,0,0.020000000000000,10,0,0,0.000000000000000,0,47.090000000000003,5.800000000000000,64,56.710000000000001,65,4.600000000000000,41,7.180000000000000,40,25.300000000000001,70,14.500000000000000,73,36.399999999999999,54,11.000000000000000,63,23.300000000000001,72,57.680000000000000,5.980000000000000,62,13.199999999999999,77.500000000000000,9.300000000000001,54.600000000000001,5.600000000000000,23.199999999999999,0.100000000000000,14.500000000000000,1.900000000000000,2489,7,14,6037218110,218110,648,218110,2019,Los Angeles,1,Victoria Park,4,2,10,2,0,0,0,1,2,0,0,0,0,1,0,0,0,0,1.958000000000000,0,0,0,0,0.032000000000000,0,0,0,0,0.113000000000000,0,0,0,0,1.844000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.958000000000000,0,0,0,0,3.958000000000000,218110,3886.344384512858596,601661.597565579228103
2257,6037218120.000000000000000,4530,Los Angeles,90019,Los Angeles,-118.320675899999998,34.043563100000000,51.170000000000002,90,85-90%,0.048000000000000,61,12.890000000000001,93,29.760000000000002,85,664.070000000000050,79,0.000000000000000,0,2670.789999999999964,72,1110.029999999999973,72,9.000000000000000,60,0.000000000000000,0,0.010000000000000,9,0,0,0.000000000000000,0,48.500000000000000,5.970000000000000,68,64.650000000000006,74,7.280000000000000,93,8.350000000000000,55,41.799999999999997,88,31.199999999999999,95,65.400000000000006,89,14.800000000000001,84,43.799999999999997,99,82.590000000000003,8.570000000000000,95,13.900000000000000,77.599999999999994,8.500000000000000,69.000000000000000,2.300000000000000,11.100000000000000,0.200000000000000,15.500000000000000,2.000000000000000,902,9,18,6037218120,218120,649,218120,2019,Los Angeles,1,Victoria Park,4,2,10,2,0,0,1,1,3,0,0,2,0,0,0,2,3,0,0.000000000000000,0,4,0,0,0.000000000000000,0,0,0,0,0.000000000000000,0,0,3,0,0.000000000000000,0,4,0,0,0,0,0,0,0,0,3,6,1,9,18,0,0,0,0,0,0,0,0,9.600000000000000,0,25,0,25,34.600000000000001,218120,2707.857137647873060,445447.235749058716465
